week,Hour,TPS,,
18,135,3649.550769,8.526987778,9
18,136,3743.289231,8.746002876,9
18,137,3794.324615,8.865244428,9
18,138,3792.241538,8.860377425,9
18,139,3719.333846,8.69003235,9
18,140,3549.563077,8.293371675,9
18,141,3243.350769,7.577922357,8
18,142,2748.62,6.422009346,7
18,143,1998.712308,4.66988857,5
18,144,1644.589231,3.842498203,4
18,145,759.2815385,1.774022286,2
18,146,334.3338462,0.781153846,1
18,147,247.8861538,0.579173257,1
18,148,397.8676923,0.929597412,1
18,149,700.9553846,1.637746226,2
18,150,1092.573846,2.552742631,3
18,151,1522.729231,3.557778577,4
18,152,1954.967692,4.567681523,5
18,153,2364.292308,5.524047449,6
18,154,2735.08,6.390373832,7
18,155,3060.04,7.149626168,8
18,156,3336.047692,7.794503953,8
18,157,3565.186154,8.329874192,9
18,158,3749.538462,8.760603883,9
18,159,3892.229231,9.09399353,10
18,160,3993.258462,9.330043136,10
18,161,4047.418462,9.456585192,10
18,162,4045.335385,9.451718189,10
18,163,3968.261538,9.271639107,10
18,164,3819.321538,8.923648453,9
18,165,3586.016923,8.378544213,9
18,166,3150.653846,7.361340762,8
18,167,2510.107692,5.864737598,6
19,0,2091.867692,4.887541336,5
19,1,1278.711538,2.98764378,3
19,2,464.5115385,1.085307333,2
19,3,344.4692308,0.804834651,1
19,4,552.1946154,1.290174335,2
19,5,971.8207692,2.270609274,3
19,6,1514.620769,3.538833572,4
19,7,2110.656923,4.931441409,5
19,8,2709.824615,6.331365923,7
19,9,3276.633077,7.655684759,8
19,10,3791.249231,8.858058951,9
19,11,4242.190769,9.911660675,10
19,12,4625.282308,10.80673436,11
19,13,4942.611538,11.5481578,12
19,14,5198.353846,12.14568656,13
19,15,5395.640769,12.60663731,13
19,16,5535.516154,12.93344896,13
19,17,5610.673077,13.10904925,14
19,18,5607.541538,13.10173257,14
19,19,5500.025385,12.8505266,13
19,20,5248.458462,12.26275342,13
19,21,4795.429231,11.2042739,12
19,22,4063.693077,9.494609993,10
19,23,2956.172308,6.906944645,7
19,24,2223.392308,5.194841841,6
19,25,1026.100769,2.397431703,3
19,26,451.9853846,1.056040618,2
19,27,336.1184615,0.785323508,1
19,28,537.5807692,1.256029835,2
19,29,947.8123077,2.214514738,3
19,30,1477.042308,3.45103343,4
19,31,2057.420769,4.807057871,5
19,32,2641.974615,6.172837886,7
19,33,3195.213077,7.465451114,8
19,34,3696.259231,8.636119699,9
19,35,4135.718462,9.662893603,10
19,36,4509.415385,10.53601725,11
19,37,4819.437692,11.26036844,12
19,38,5068.916923,11.84326384,12
19,39,5260.984615,12.29202013,13
19,40,5396.684615,12.6090762,13
19,41,5470.797692,12.7822376,13
19,42,5467.666154,12.77492092,13
19,43,5363.281538,12.53103163,13
19,44,5116.933846,11.95545291,12
19,45,4675.386923,10.92380122,11
19,46,3962.44,9.258037383,10
19,47,2882.059231,6.73378325,7
19,48,2167.024615,5.063141624,6
19,49,1000.004615,2.336459381,3
19,50,441.5469231,1.031651689,2
19,51,327.7676923,0.765812365,1
19,52,524.0107692,1.224324227,2
19,53,923.8038462,2.158420201,3
19,54,1439.463846,3.363233285,4
19,55,2006.272308,4.687552121,5
19,56,2576.212308,6.019187636,7
19,57,3114.836923,7.277656362,8
19,58,3604.400769,8.421497124,9
19,59,4032.377692,9.421443206,10
19,60,4396.68,10.27261682,11
19,61,4698.351538,10.97745686,11
19,62,4941.567692,11.54571891,12
19,63,5129.46,11.98471963,12
19,64,5262.028462,12.29445902,13
19,65,5334.053846,12.46274263,13
19,66,5330.922308,12.45542595,13
19,67,5228.625385,12.21641445,13
19,68,4989.584615,11.65790798,12
19,69,4558.476154,10.65064522,11
19,70,3863.274615,9.026342558,10
19,71,2810.033846,6.56549964,7
19,72,2112.744615,4.936319194,5
19,73,974.9523077,2.277925953,3
19,74,430.0646154,1.004823868,2
19,75,319.4169231,0.746301222,1
19,76,511.4846154,1.195057513,2
19,77,900.8392308,2.104764558,3
19,78,1403.973077,3.280310928,4
19,79,1956.167692,4.570485262,5
19,80,2511.493846,5.867976276,6
19,81,3037.592308,7.09717829,8
19,82,3514.63,8.211752336,9
19,83,3931.124615,9.184870596,10
19,84,4287.076154,10.01653307,11
19,85,4581.440769,10.70430086,11
19,86,4818.393846,11.25792955,12
19,87,5001.066923,11.6847358,12
19,88,5130.503846,11.98715852,12
19,89,5200.441538,12.15056434,13
19,90,5197.31,12.14324766,13
19,91,5098.144615,11.91155284,12
19,92,4864.323077,11.36524083,12
19,93,4444.696923,10.38480589,11
19,94,3767.240769,8.801964414,9
19,95,2739.052308,6.399654925,7
19,96,2060.552308,4.814374551,5
19,97,950.9438462,2.221831416,3
19,98,419.6261538,0.980434939,1
19,99,311.0661538,0.726790079,1
19,100,498.9584615,1.165790798,2
19,101,877.8746154,2.051108914,3
19,102,1368.482308,3.19738857,4
19,103,1907.106923,4.455857297,5
19,104,2448.863077,5.721642703,6
19,105,2961.391538,6.919139107,7
19,106,3425.903077,8.004446442,9
19,107,3833.003077,8.955614666,9
19,108,4179.56,9.765327103,10
19,109,4466.617692,10.43602264,11
19,110,4697.307692,10.97501797,11
19,111,4876.849231,11.39450755,12
19,112,5002.110769,11.68717469,12
19,113,5071.004615,11.84814162,12
19,114,5067.873077,11.84082495,12
19,115,4970.795385,11.61400791,12
19,116,4743.236923,11.08232926,12
19,117,4333.005385,10.12384436,11
19,118,3672.250769,8.580025161,9
19,119,2671.202308,6.241126888,7
19,120,1544.892308,3.609561467,4
19,121,712.9469231,1.665763839,2
19,122,314.1976923,0.734106758,1
19,123,233.8215385,0.546312006,1
19,124,373.6969231,0.873123652,1
19,125,658.6669231,1.538941409,2
19,126,1026.100769,2.397431703,3
19,127,1430.069231,3.34128325,4
19,128,1836.125385,4.290012582,5
19,129,2221.304615,5.189964054,6
19,130,2569.949231,6.004554278,7
19,131,2874.752308,6.716711,7
19,132,3134.67,7.323995327,8
19,133,3349.702308,7.826407262,8
19,134,3522.980769,8.231263479,9
19,135,3657.636923,8.545880661,9
19,136,3751.583077,8.765381021,9
19,137,3802.731538,8.884886771,9
19,138,3800.643846,8.880008986,9
19,139,3727.574615,8.709286484,9
19,140,3557.427692,8.311746944,9
19,141,3250.536923,7.594712437,8
19,142,2754.71,6.436238318,7
19,143,2003.140769,4.680235442,5
19,144,1648.233077,3.851011862,4
19,145,760.9638462,1.777952912,2
19,146,335.0746154,0.782884615,1
19,147,248.4353846,0.580456506,1
19,148,398.7492308,0.931657081,1
19,149,702.5084615,1.64137491,2
19,150,1094.994615,2.558398633,3
19,151,1526.103077,3.565661395,4
19,152,1959.299231,4.577801942,5
19,153,2369.530769,5.536286843,6
19,154,2741.14,6.40453271,7
19,155,3066.82,7.16546729,8
19,156,3343.439231,7.811773904,8
19,157,3573.085385,8.348330339,9
19,158,3757.846154,8.780014379,9
19,159,3900.853077,9.114142703,10
19,160,4002.106154,9.350715313,10
19,161,4056.386154,9.477537743,10
19,162,4054.298462,9.472659958,10
19,163,3977.053846,9.292181883,10
19,164,3827.783846,8.943420201,9
19,165,3593.962308,8.397108196,9
19,166,3157.634615,7.37765097,8
19,167,2515.669231,5.877731848,6
20,0,2096.492308,4.898346514,5
20,1,1281.538462,2.994248743,3
20,2,465.5384615,1.087706686,2
20,3,345.2307692,0.806613947,1
20,4,553.4153846,1.2930266,2
20,5,973.9692308,2.275629044,3
20,6,1517.969231,3.546657082,4
20,7,2115.323077,4.942343638,5
20,8,2715.815385,6.345363049,7
20,9,3283.876923,7.672609633,8
20,10,3799.630769,8.877641984,9
20,11,4251.569231,9.93357297,10
20,12,4635.507692,10.83062545,11
20,13,4953.538462,11.573688,12
20,14,5209.846154,12.17253774,13
20,15,5407.569231,12.63450755,13
20,16,5547.753846,12.9620417,13
20,17,5623.076923,13.13803019,14
20,18,5619.938462,13.13069734,14
20,19,5512.184615,12.87893602,13
20,20,5260.061538,12.28986341,13
20,21,4806.030769,11.22904385,12
20,22,4072.676923,9.515600287,10
20,23,2962.707692,6.922214234,7
20,24,2228.307692,5.206326383,6
20,25,1028.369231,2.402731848,3
20,26,452.9846154,1.05837527,2
20,27,336.8615385,0.787059669,1
20,28,538.7692308,1.258806614,2
20,29,949.9076923,2.219410496,3
20,30,1480.307692,3.458662832,4
20,31,2061.969231,4.817685119,5
20,32,2647.815385,6.186484544,7
20,33,3202.276923,7.481955428,8
20,34,3704.430769,8.655212077,9
20,35,4144.861538,9.68425593,10
20,36,4519.384615,10.55930985,11
20,37,4830.092308,11.2852624,12
20,38,5080.123077,11.86944644,12
20,39,5272.615385,12.31919482,13
20,40,5408.615385,12.63695183,13
20,41,5482.892308,12.81049605,13
20,42,5479.753846,12.80316319,13
20,43,5375.138462,12.55873472,13
20,44,5128.246154,11.98188354,12
20,45,4685.723077,10.94795111,11
20,46,3971.2,9.278504673,10
20,47,2888.430769,6.748670021,7
20,48,2171.815385,5.074335012,6
20,49,1002.215385,2.341624731,3
20,50,442.5230769,1.033932423,2
20,51,328.4923077,0.767505392,1
20,52,525.1692308,1.227030913,2
20,53,925.8461538,2.163191948,3
20,54,1442.646154,3.370668584,4
20,55,2010.707692,4.697915168,5
20,56,2581.907692,6.032494607,7
20,57,3121.723077,7.293745507,8
20,58,3612.369231,8.440115026,9
20,59,4041.292308,9.442271748,10
20,60,4406.4,10.2953271,11
20,61,4708.738462,11.00172538,12
20,62,4952.492308,11.57124371,12
20,63,5140.8,12.01121495,13
20,64,5273.661538,12.32163911,13
20,65,5345.846154,12.49029475,13
20,66,5342.707692,12.4829619,13
20,67,5240.184615,12.243422,13
20,68,5000.615385,11.68368081,12
20,69,4568.553846,10.67419123,11
20,70,3871.815385,9.046297629,10
20,71,2816.246154,6.580014379,7
20,72,2117.415385,4.947232208,5
20,73,977.1076923,2.282961898,3
20,74,431.0153846,1.007045291,2
20,75,320.1230769,0.747951114,1
20,76,512.6153846,1.197699497,2
20,77,902.8307692,2.109417685,3
20,78,1407.076923,3.287562904,4
20,79,1960.492308,4.580589505,5
20,80,2517.046154,5.880948958,6
20,81,3044.307692,7.112868439,8
20,82,3522.4,8.229906542,9
20,83,3939.815385,9.205176133,10
20,84,4296.553846,10.03867721,11
20,85,4591.569231,10.72796549,11
20,86,4829.046154,11.28281812,12
20,87,5012.123077,11.71056794,12
20,88,5141.846154,12.01365924,13
20,89,5211.938462,12.17742631,13
20,90,5208.8,12.17009346,13
20,91,5109.415385,11.93788641,12
20,92,4875.076923,11.39036664,12
20,93,4454.523077,10.4077642,11
20,94,3775.569231,8.821423437,9
20,95,2745.107692,6.413803019,7
20,96,2065.107692,4.825017972,5
20,97,953.0461538,2.22674335,3
20,98,420.5538462,0.982602444,1
20,99,311.7538462,0.728396837,1
20,100,500.0615385,1.168368081,2
20,101,879.8153846,2.055643422,3
20,102,1371.507692,3.204457224,4
20,103,1911.323077,4.465708124,5
20,104,2454.276923,5.734291876,6
20,105,2967.938462,6.934435659,7
20,106,3433.476923,8.022142343,9
20,107,3841.476923,8.975413371,9
20,108,4188.8,9.786915888,10
20,109,4476.492308,10.45909418,11
20,110,4707.692308,10.99928109,11
20,111,4887.630769,11.41969806,12
20,112,5013.169231,11.71301222,12
20,113,5082.215385,11.87433501,12
20,114,5079.076923,11.86700216,12
20,115,4981.784615,11.63968368,12
20,116,4753.723077,11.10682962,12
20,117,4342.584615,10.14622574,11
20,118,3680.369231,8.59899353,9
20,119,2677.107692,6.254924514,7
20,120,1548.307692,3.617541336,4
20,121,714.5230769,1.669446441,2
20,122,314.8923077,0.735729691,1
20,123,234.3384615,0.54751977,1
20,124,374.5230769,0.875053918,1
20,125,660.1230769,1.542343638,2
20,126,1028.369231,2.402731848,3
20,127,1433.230769,3.348670021,4
20,128,1840.184615,4.299496764,5
20,129,2226.215385,5.201437815,6
20,130,2575.630769,6.0178289,7
20,131,2881.107692,6.731560028,7
20,132,3141.6,7.340186916,8
20,133,3357.107692,7.843709561,8
20,134,3530.769231,8.24946082,9
20,135,3665.723077,8.564773544,9
20,136,3759.876923,8.784759166,9
20,137,3811.138462,8.904529117,9
20,138,3809.046154,8.899640547,9
20,139,3735.815385,8.728540619,9
20,140,3565.292308,8.330122215,9
20,141,3257.723077,7.611502516,8
20,142,2760.8,6.45046729,7
20,143,2007.569231,4.690582315,5
20,144,1651.876923,3.859525521,4
20,145,762.6461538,1.781883537,2
20,146,335.8153846,0.784615385,1
20,147,248.9846154,0.581739756,1
20,148,399.6307692,0.93371675,1
20,149,704.0615385,1.645003595,2
20,150,1097.415385,2.564054638,3
20,151,1529.476923,3.573544213,4
20,152,1963.630769,4.587922357,5
20,153,2374.769231,5.548526241,6
20,154,2747.2,6.418691589,7
20,155,3073.6,7.181308411,8
20,156,3350.830769,7.829043853,8
20,157,3580.984615,8.366786484,9
20,158,3766.153846,8.799424874,9
20,159,3909.476923,9.134291876,10
20,160,4010.953846,9.371387491,10
20,161,4065.353846,9.498490294,10
20,162,4063.261538,9.493601724,10
20,163,3985.846154,9.312724659,10
20,164,3836.246154,8.963191949,9
20,165,3601.907692,8.415672178,9
20,166,3164.615385,7.39396118,8
20,167,2521.230769,5.890726096,6
21,0,2101.116923,4.909151689,5
21,1,1284.365385,3.000853703,4
21,2,466.5653846,1.090106039,2
21,3,345.9923077,0.808393242,1
21,4,554.6361538,1.295878864,2
21,5,976.1176923,2.280648814,3
21,6,1521.317692,3.554480589,4
21,7,2119.989231,4.953245867,5
21,8,2721.806154,6.359360173,7
21,9,3291.120769,7.689534507,8
21,10,3808.012308,8.897225019,9
21,11,4260.947692,9.955485262,10
21,12,4645.733077,10.85451654,11
21,13,4964.465385,11.59921819,12
21,14,5221.338462,12.19938893,13
21,15,5419.497692,12.66237779,13
21,16,5559.991538,12.99063443,13
21,17,5635.480769,13.16701114,14
21,18,5632.335385,13.15966211,14
21,19,5524.343846,12.90734543,13
21,20,5271.664615,12.3169734,13
21,21,4816.632308,11.2538138,12
21,22,4081.660769,9.536590582,10
21,23,2969.243077,6.937483825,7
21,24,2233.223077,5.217810928,6
21,25,1030.637692,2.408031991,3
21,26,453.9838462,1.060709921,2
21,27,337.6046154,0.78879583,1
21,28,539.9576923,1.261583393,2
21,29,952.0030769,2.224306254,3
21,30,1483.573077,3.466292236,4
21,31,2066.517692,4.828312364,5
21,32,2653.656154,6.200131201,7
21,33,3209.340769,7.498459741,8
21,34,3712.602308,8.674304458,9
21,35,4154.004615,9.705618259,10
21,36,4529.353846,10.58260244,11
21,37,4840.746923,11.31015636,12
21,38,5091.329231,11.89562904,12
21,39,5284.246154,12.34636952,13
21,40,5420.546154,12.66482746,13
21,41,5494.986923,12.83875449,13
21,42,5491.841538,12.83140546,13
21,43,5386.995385,12.58643782,13
21,44,5139.558462,12.00831416,13
21,45,4696.059231,10.97210101,11
21,46,3979.96,9.298971963,10
21,47,2894.802308,6.763556794,7
21,48,2176.606154,5.085528397,6
21,49,1004.426154,2.346790079,3
21,50,443.4992308,1.036213156,2
21,51,329.2169231,0.769198418,1
21,52,526.3276923,1.229737599,2
21,53,927.8884615,2.167963695,3
21,54,1445.828462,3.378103883,4
21,55,2015.143077,4.708278217,5
21,56,2587.603077,6.045801582,7
21,57,3128.609231,7.309834652,8
21,58,3620.337692,8.458732925,9
21,59,4050.206923,9.463100287,10
21,60,4416.12,10.31803738,11
21,61,4719.125385,11.02599389,12
21,62,4963.416923,11.59676851,12
21,63,5152.14,12.03771028,13
21,64,5285.294615,12.34881919,13
21,65,5357.638462,12.51784687,13
21,66,5354.493077,12.51049784,13
21,67,5251.743846,12.27042955,13
21,68,5011.646154,11.70945363,12
21,69,4578.631538,10.69773724,11
21,70,3880.356154,9.066252696,10
21,71,2822.458462,6.594529117,7
21,72,2122.086154,4.95814522,5
21,73,979.2630769,2.287997843,3
21,74,431.9661538,1.009266714,2
21,75,320.8292308,0.749601007,1
21,76,513.7461538,1.200341481,2
21,77,904.8223077,2.114070812,3
21,78,1410.180769,3.294814881,4
21,79,1964.816923,4.590693745,5
21,80,2522.598462,5.89392164,6
21,81,3051.023077,7.128558591,8
21,82,3530.17,8.248060748,9
21,83,3948.506154,9.225481668,10
21,84,4306.031538,10.06082135,11
21,85,4601.697692,10.75163012,11
21,86,4839.698462,11.30770669,12
21,87,5023.179231,11.73640007,12
21,88,5153.188462,12.04015996,13
21,89,5223.435385,12.20428828,13
21,90,5220.29,12.19693925,13
21,91,5120.686154,11.96421999,12
21,92,4885.830769,11.41549245,12
21,93,4464.349231,10.4307225,11
21,94,3783.897692,8.840882458,9
21,95,2751.163077,6.427951114,7
21,96,2069.663077,4.835661395,5
21,97,955.1484615,2.231655284,3
21,98,421.4815385,0.98476995,1
21,99,312.4415385,0.730003595,1
21,100,501.1646154,1.170945363,2
21,101,881.7561538,2.060177929,3
21,102,1374.533077,3.211525881,4
21,103,1915.539231,4.475558951,5
21,104,2459.690769,5.746941049,6
21,105,2974.485385,6.949732208,7
21,106,3441.050769,8.039838245,9
21,107,3849.950769,8.995212077,9
21,108,4198.04,9.808504673,10
21,109,4486.366923,10.48216571,11
21,110,4718.076923,11.02354421,12
21,111,4898.412308,11.44488857,12
21,112,5024.227692,11.73884975,12
21,113,5093.426154,11.9005284,12
21,114,5090.280769,11.89317937,12
21,115,4992.773846,11.66535945,12
21,116,4764.209231,11.13132998,12
21,117,4352.163846,10.16860712,11
21,118,3688.487692,8.617961897,9
21,119,2683.013077,6.268722143,7
21,120,1551.723077,3.625521208,4
21,121,716.0992308,1.673129044,2
21,122,315.5869231,0.737352624,1
21,123,234.8553846,0.548727534,1
21,124,375.3492308,0.876984184,1
21,125,661.5792308,1.545745866,2
21,126,1030.637692,2.408031991,3
21,127,1436.392308,3.356056794,4
21,128,1844.243846,4.308980949,5
21,129,2231.126154,5.212911575,6
21,130,2581.312308,6.031103523,7
21,131,2887.463077,6.746409058,7
21,132,3148.53,7.356378505,8
21,133,3364.513077,7.861011862,8
21,134,3538.557692,8.267658159,9
21,135,3673.809231,8.583666428,9
21,136,3768.170769,8.804137311,9
21,137,3819.545385,8.92417146,9
21,138,3817.448462,8.919272107,9
21,139,3744.056154,8.747794752,9
21,140,3573.156923,8.348497484,9
21,141,3264.909231,7.628292596,8
21,142,2766.89,6.464696262,7
21,143,2011.997692,4.700929187,5
21,144,1655.520769,3.86803918,4
21,145,764.3284615,1.785814162,2
21,146,336.5561538,0.786346154,1
21,147,249.5338462,0.583023005,1
21,148,400.5123077,0.93577642,1
21,149,705.6146154,1.648632279,2
21,150,1099.836154,2.56971064,3
21,151,1532.850769,3.58142703,4
21,152,1967.962308,4.598042776,5
21,153,2380.007692,5.560765636,6
21,154,2753.26,6.432850467,7
21,155,3080.38,7.197149533,8
21,156,3358.222308,7.846313804,8
21,157,3588.883846,8.385242631,9
21,158,3774.461538,8.818835369,9
21,159,3918.100769,9.154441049,10
21,160,4019.801538,9.392059668,10
21,161,4074.321538,9.519442846,10
21,162,4072.224615,9.514543493,10
21,163,3994.638462,9.333267435,10
21,164,3844.708462,8.982963696,9
21,165,3609.853077,8.434236161,9
21,166,3171.596154,7.410271388,8
21,167,2526.792308,5.903720346,6
22,0,2105.741538,4.919956864,5
22,1,1287.192308,3.007458664,4
22,2,467.5923077,1.092505392,2
22,3,346.7538462,0.810172538,1
22,4,555.8569231,1.298731129,2
22,5,978.2661538,2.285668584,3
22,6,1524.666154,3.562304098,4
22,7,2124.655385,4.964148096,5
22,8,2727.796923,6.373357297,7
22,9,3298.364615,7.706459381,8
22,10,3816.393846,8.916808051,9
22,11,4270.326154,9.977397556,10
22,12,4655.958462,10.87840762,11
22,13,4975.392308,11.62474838,12
22,14,5232.830769,12.22624011,13
22,15,5431.426154,12.69024802,13
22,16,5572.229231,13.01922718,14
22,17,5647.884615,13.19599209,14
22,18,5644.732308,13.18862689,14
22,19,5536.503077,12.93575485,13
22,20,5283.267692,12.34408339,13
22,21,4827.233846,11.27858375,12
22,22,4090.644615,9.557580876,10
22,23,2975.778462,6.952753416,7
22,24,2238.138462,5.229295472,6
22,25,1032.906154,2.413332136,3
22,26,454.9830769,1.063044572,2
22,27,338.3476923,0.790531991,1
22,28,541.1461538,1.264360172,2
22,29,954.0984615,2.229202013,3
22,30,1486.838462,3.47392164,4
22,31,2071.066154,4.838939612,5
22,32,2659.496923,6.213777857,7
22,33,3216.404615,7.514964054,8
22,34,3720.773846,8.693396836,9
22,35,4163.147692,9.726980589,10
22,36,4539.323077,10.60589504,11
22,37,4851.401538,11.33505032,12
22,38,5102.535385,11.92181165,12
22,39,5295.876923,12.37354421,13
22,40,5432.476923,12.69270309,13
22,41,5507.081538,12.86701294,13
22,42,5503.929231,12.85964774,13
22,43,5398.852308,12.61414091,13
22,44,5150.870769,12.03474479,13
22,45,4706.395385,10.9962509,11
22,46,3988.72,9.319439252,10
22,47,2901.173846,6.778443565,7
22,48,2181.396923,5.096721783,6
22,49,1006.636923,2.351955428,3
22,50,444.4753846,1.038493889,2
22,51,329.9415385,0.770891445,1
22,52,527.4861538,1.232444285,2
22,53,929.9307692,2.172735442,3
22,54,1449.010769,3.38553918,4
22,55,2019.578462,4.718641266,5
22,56,2593.298462,6.059108556,7
22,57,3135.495385,7.325923797,8
22,58,3628.306154,8.477350827,9
22,59,4059.121538,9.483928827,10
22,60,4425.84,10.34074766,11
22,61,4729.512308,11.0502624,12
22,62,4974.341538,11.62229331,12
22,63,5163.48,12.06420561,13
22,64,5296.927692,12.37599928,13
22,65,5369.430769,12.54539899,13
22,66,5366.278462,12.53803379,13
22,67,5263.303077,12.2974371,13
22,68,5022.676923,11.73522646,12
22,69,4588.709231,10.72128325,11
22,70,3888.896923,9.086207764,10
22,71,2828.670769,6.609043853,7
22,72,2126.756923,4.969058231,5
22,73,981.4184615,2.293033789,3
22,74,432.9169231,1.011488138,2
22,75,321.5353846,0.751250899,1
